2026-09-12 20:21:52,334 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: NVIDIA GeForce RTX 3090 | Peak FLOPS (BF16): 7.10e+13
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 86 (bf16 supported))
Structured metrics: /local/s4414268/nanochat/results/task2_models/vocab_8192/base_train_bpb_metrics.jsonl
✓ Using Flash Attention 3: efficient, new and awesome.
Vocab size: 8,192
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 8192,
  "n_layer": 2,
  "n_head": 1,
  "n_kv_head": 1,
  "n_embd": 128,
  "window_pattern": "SSSL"
}
Parameter counts:
wte                     : 1,048,576
value_embeds            : 1,048,576
lm_head                 : 1,048,576
transformer_matrices    : 393,228
scalars                 : 30
total                   : 3,538,986
Estimated FLOPs per token: 1.258313e+07
Auto-computed optimal batch size: 131,072 tokens
Scaling LRs by 0.5000 for batch size 131,072 (reference: 524,288)
Scaling weight decay from 0.280000 to 8.858150 for depth 2
Scaling the LR for the AdamW parameters ∝1/√(128/768) = 2.449490
Calculated number of iterations from target data:param ratio: 132
Total number of training tokens: 17,301,504
Tokens : Scaling params ratio: 12.00
Total training FLOPs estimate: 2.177070e+14
Tokens / micro-batch / rank: 8 x 2048 = 16,384
Tokens / micro-batch: 16,384
Total batch size 131,072 => gradient accumulation steps: 8
Step 00000 | Validation bpb: 3.206580
step 00000/00132 (0.00%) | loss: 9.011230 | train_bpb: 3.203828 | lrm: 0.03 | dt: 13317.25ms | tok/sec: 9,842 | bf16_mfu: 0.17 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/00132 (0.76%) | loss: 9.009086 | train_bpb: 3.210787 | lrm: 0.05 | dt: 143.31ms | tok/sec: 914,602 | bf16_mfu: 16.21 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00002/00132 (1.52%) | loss: 9.005120 | train_bpb: 3.220790 | lrm: 0.07 | dt: 184.38ms | tok/sec: 710,895 | bf16_mfu: 12.60 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00003/00132 (2.27%) | loss: 8.999570 | train_bpb: 3.253504 | lrm: 0.10 | dt: 138.63ms | tok/sec: 945,450 | bf16_mfu: 16.76 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00004/00132 (3.03%) | loss: 8.991237 | train_bpb: 3.175107 | lrm: 0.12 | dt: 190.09ms | tok/sec: 689,521 | bf16_mfu: 12.22 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00005/00132 (3.79%) | loss: 8.979364 | train_bpb: 3.188137 | lrm: 0.15 | dt: 167.62ms | tok/sec: 781,944 | bf16_mfu: 13.86 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00006/00132 (4.55%) | loss: 8.963877 | train_bpb: 3.164809 | lrm: 0.17 | dt: 163.79ms | tok/sec: 800,224 | bf16_mfu: 14.18 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00007/00132 (5.30%) | loss: 8.937945 | train_bpb: 3.125926 | lrm: 0.20 | dt: 176.53ms | tok/sec: 742,480 | bf16_mfu: 13.16 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00008/00132 (6.06%) | loss: 8.901853 | train_bpb: 3.092524 | lrm: 0.23 | dt: 163.53ms | tok/sec: 801,500 | bf16_mfu: 14.20 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00009/00132 (6.82%) | loss: 8.852951 | train_bpb: 3.028048 | lrm: 0.25 | dt: 171.98ms | tok/sec: 762,113 | bf16_mfu: 13.51 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
Step 00010 | Validation bpb: 2.985902
step 00010/00132 (7.58%) | loss: 8.779277 | train_bpb: 2.969904 | lrm: 0.28 | dt: 174.79ms | tok/sec: 749,900 | bf16_mfu: 13.29 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00011/00132 (8.33%) | loss: 8.690109 | train_bpb: 2.874051 | lrm: 0.30 | dt: 203.77ms | tok/sec: 643,237 | bf16_mfu: 11.40 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m | eta: 0.4m
step 00012/00132 (9.09%) | loss: 8.585641 | train_bpb: 2.785261 | lrm: 0.33 | dt: 203.56ms | tok/sec: 643,896 | bf16_mfu: 11.41 | epoch: 1 pq: 0 rg: 3 | total time: 0.01m | eta: 0.4m
step 00013/00132 (9.85%) | loss: 8.462540 | train_bpb: 2.725714 | lrm: 0.35 | dt: 169.65ms | tok/sec: 772,611 | bf16_mfu: 13.69 | epoch: 1 pq: 0 rg: 3 | total time: 0.01m | eta: 0.4m
step 00014/00132 (10.61%) | loss: 8.319231 | train_bpb: 2.667717 | lrm: 0.38 | dt: 146.12ms | tok/sec: 896,998 | bf16_mfu: 15.90 | epoch: 1 pq: 0 rg: 3 | total time: 0.01m | eta: 0.4m
step 00015/00132 (11.36%) | loss: 8.185321 | train_bpb: 2.606097 | lrm: 0.40 | dt: 197.96ms | tok/sec: 662,112 | bf16_mfu: 11.73 | epoch: 1 pq: 0 rg: 4 | total time: 0.02m | eta: 0.4m
step 00016/00132 (12.12%) | loss: 8.056535 | train_bpb: 2.532913 | lrm: 0.42 | dt: 167.47ms | tok/sec: 782,674 | bf16_mfu: 13.87 | epoch: 1 pq: 0 rg: 4 | total time: 0.02m | eta: 0.4m
step 00017/00132 (12.88%) | loss: 7.920777 | train_bpb: 2.450676 | lrm: 0.45 | dt: 195.46ms | tok/sec: 670,596 | bf16_mfu: 11.88 | epoch: 1 pq: 0 rg: 4 | total time: 0.02m | eta: 0.4m
step 00018/00132 (13.64%) | loss: 7.796619 | train_bpb: 2.432975 | lrm: 0.47 | dt: 190.98ms | tok/sec: 686,306 | bf16_mfu: 12.16 | epoch: 1 pq: 0 rg: 4 | total time: 0.02m | eta: 0.4m
step 00019/00132 (14.39%) | loss: 7.664194 | train_bpb: 2.353212 | lrm: 0.50 | dt: 157.50ms | tok/sec: 832,225 | bf16_mfu: 14.75 | epoch: 1 pq: 0 rg: 5 | total time: 0.03m | eta: 0.3m
Step 00020 | Validation bpb: 2.330640
step 00020/00132 (15.15%) | loss: 7.542566 | train_bpb: 2.378095 | lrm: 0.53 | dt: 195.97ms | tok/sec: 668,853 | bf16_mfu: 11.85 | epoch: 1 pq: 0 rg: 5 | total time: 0.03m | eta: 0.3m
step 00021/00132 (15.91%) | loss: 7.441556 | train_bpb: 2.355176 | lrm: 0.55 | dt: 184.49ms | tok/sec: 710,448 | bf16_mfu: 12.59 | epoch: 1 pq: 0 rg: 5 | total time: 0.03m | eta: 0.3m
step 00022/00132 (16.67%) | loss: 7.328653 | train_bpb: 2.269505 | lrm: 0.57 | dt: 214.82ms | tok/sec: 610,150 | bf16_mfu: 10.81 | epoch: 1 pq: 0 rg: 5 | total time: 0.04m | eta: 0.3m
step 00023/00132 (17.42%) | loss: 7.223964 | train_bpb: 2.261151 | lrm: 0.60 | dt: 212.39ms | tok/sec: 617,116 | bf16_mfu: 10.94 | epoch: 1 pq: 0 rg: 6 | total time: 0.04m | eta: 0.3m
step 00024/00132 (18.18%) | loss: 7.111638 | train_bpb: 2.262677 | lrm: 0.62 | dt: 169.92ms | tok/sec: 771,356 | bf16_mfu: 13.67 | epoch: 1 pq: 0 rg: 6 | total time: 0.04m | eta: 0.3m
step 00025/00132 (18.94%) | loss: 7.012151 | train_bpb: 2.169630 | lrm: 0.65 | dt: 165.13ms | tok/sec: 793,769 | bf16_mfu: 14.07 | epoch: 1 pq: 0 rg: 6 | total time: 0.05m | eta: 0.3m
step 00026/00132 (19.70%) | loss: 6.907424 | train_bpb: 2.195860 | lrm: 0.68 | dt: 189.57ms | tok/sec: 691,419 | bf16_mfu: 12.25 | epoch: 1 pq: 0 rg: 6 | total time: 0.05m | eta: 0.3m
step 00027/00132 (20.45%) | loss: 6.810429 | train_bpb: 2.185753 | lrm: 0.70 | dt: 178.17ms | tok/sec: 735,652 | bf16_mfu: 13.04 | epoch: 1 pq: 0 rg: 6 | total time: 0.05m | eta: 0.3m
step 00028/00132 (21.21%) | loss: 6.729917 | train_bpb: 2.148340 | lrm: 0.72 | dt: 197.86ms | tok/sec: 662,458 | bf16_mfu: 11.74 | epoch: 1 pq: 0 rg: 7 | total time: 0.06m | eta: 0.3m
